"","Neighborhood","ZIPCode","Community.Area","Community.Area.Name","Diabetes.related","Per.Capita.Income","Unemployment","2010Pop","Birth.Rate","General.Fertility.Rate","Low.Birth.Weight","Prenatal.Care.Beginning.in.First.Trimester","Preterm.Births","Teen.Birth.Rate","Assault..Homicide.","Breast.cancer.in.females","Cancer..All.Sites.","Colorectal.Cancer","Diabetes.related.1","Firearm.related","Infant.Mortality.Rate","Lung.Cancer","Prostate.Cancer.in.Males","Stroke..Cerebrovascular.Disease.","Childhood.Blood.Lead.Level.Screening","Childhood.Lead.Poisoning","Gonorrhea.in.Females","Gonorrhea.in.Males","Tuberculosis","Below.Poverty.Level","Crowded.Housing","Dependency","No.High.School.Diploma","AcresOfParks","NumberOfParks","Liquor Licenses","Grocery Stores"
"436","NORTH CENTER",60618,14,"Albany Park",72.1,20355,9,1299,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,128.92,17,230,6
"437","NORTH CENTER",60613,5,"North Center",49.8,51615,4.5,3944,22.4,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,7.93,9,228,6
"438","NORTH CENTER",60618,16,"Irving Park",60.2,26713,10.3,32502,15.8,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,128.92,17,230,6
"439","NORTH CENTER",60618,21,"Avondale",52.7,20489,9.3,34445,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,128.92,17,230,6
"440","NORTH CENTER",60618,5,"North Center",49.8,51615,4.5,23101,22.4,76.2,9.1,80.4,9.8,8.4,1,16.6,152.1,26.1,49.8,1,2.7,42.4,15.1,41.6,178.1,0.9,85.4,"188.6",1.9,7.1,0.2,25.5,5.4,128.92,17,230,6
"441","NORTH LAWNDALE",60623,30,"South Lawndale",65,10697,11.5,62634,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,"106.8",7.9,28.1,17.6,33.1,58.7,211.68,17,69,4
"442","NORTH LAWNDALE",60624,23,"Humboldt Park",94.1,13391,12.3,7127,19.2,80.7,12.3,70.9,11.7,77.9,29,26.3,211.1,26.6,94.1,22.7,9.8,48,52.5,53.5,447.7,1.3,1234.7,"937.5",9.7,32.6,11.2,38.3,36.8,205.72,15,21,4
"443","NORTH LAWNDALE",60624,26,"West Garfield Park",118.2,10951,25.2,18001,20.1,88.4,17,71.4,17.5,114.9,40,54.7,291.5,31.4,118.2,36,19,65.3,75,77,516.1,1.4,3193.3,"2336.7",6.5,40.3,8.9,42.5,26.2,205.72,15,21,4
"444","NORTH LAWNDALE",60624,27,"East Garfield Park",97.3,13596,16.4,10456,19.4,80.8,17.5,73.2,16.3,93.2,38.4,21.7,236.8,24.8,97.3,37.1,11,56.3,78.1,47.5,503.7,0.9,2325.1,"1730.2",13.6,39.7,7.5,43.2,26.2,205.72,15,21,4
"445","NORTH LAWNDALE",60624,29,"North Lawndale",99.2,12548,18.5,2521,20.6,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54,70.2,565.7,1.4,2529.9,"2236.3",9.3,38.6,7.2,40.9,30.4,205.72,15,21,4
"446","NORTH LAWNDALE",60623,29,"North Lawndale",99.2,12548,18.5,29474,20.6,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54,70.2,565.7,1.4,2529.9,"2236.3",9.3,38.6,7.2,40.9,30.4,211.68,17,69,4
"447","NORTH LAWNDALE",60624,25,"Austin",113.9,15920,21,0,18,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2,1741.1,"1678.9",5.8,27,5.7,39,25,205.72,15,21,4
"448","NORTH PARK",60646,13,"North Park",58.9,24941,7.5,1948,10.9,54.2,9.7,79.1,10.2,10.5,3,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,NA,".",8.9,12.4,3.8,39.7,18.2,105.42,10,32,2
"449","NORTH PARK",60646,10,"Norwood Park",47.3,31659,7.3,5491,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,105.42,10,32,2
"450","NORTH PARK",60646,12,"Forest Glen",37.2,41509,5.5,14990,10,60.6,7.6,79.3,10.3,6.3,3.3,25,138.7,14.3,37.2,6.2,3.8,27,20.3,31,160.8,0,NA,".",2.2,6.1,1.3,40.6,6.3,105.42,10,32,2
"451","NORTH PARK",60646,11,"Jefferson Park",49.2,27280,9,4727,13.8,67.8,6.6,82.9,7.7,28.6,4.8,18.4,208.2,23.2,49.2,4.2,8.3,55.7,32.1,41.9,236.8,0.2,NA,".",7.1,6.4,1.9,34.4,13.5,105.42,10,32,2
"452","NORTH PARK",60630,11,"Jefferson Park",49.2,27280,9,20721,13.8,67.8,6.6,82.9,7.7,28.6,4.8,18.4,208.2,23.2,49.2,4.2,8.3,55.7,32.1,41.9,236.8,0.2,NA,".",7.1,6.4,1.9,34.4,13.5,82.19,13,85,2
"453","NORTH PARK",60630,16,"Irving Park",60.2,26713,10.3,3800,15.8,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,82.19,13,85,2
"454","NORTH PARK",60630,12,"Forest Glen",37.2,41509,5.5,3515,10,60.6,7.6,79.3,10.3,6.3,3.3,25,138.7,14.3,37.2,6.2,3.8,27,20.3,31,160.8,0,NA,".",2.2,6.1,1.3,40.6,6.3,82.19,13,85,2
"455","NORTH PARK",60630,15,"Portage Park",48.2,23617,10.6,14234,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,"84.9",4,12.3,4.4,34.6,18.7,82.19,13,85,2
"456","NORTH PARK",60630,14,"Albany Park",72.1,20355,9,10765,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,82.19,13,85,2
"457","NORTH PARK",60630,10,"Norwood Park",47.3,31659,7.3,292,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,82.19,13,85,2
"458","NORTH PARK",60630,13,"North Park",58.9,24941,7.5,766,10.9,54.2,9.7,79.1,10.2,10.5,3,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,NA,".",8.9,12.4,3.8,39.7,18.2,82.19,13,85,2
"459","NORWOOD PARK",60646,10,"Norwood Park",47.3,31659,7.3,5491,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,105.42,10,32,4
"460","NORWOOD PARK",60646,12,"Forest Glen",37.2,41509,5.5,14990,10,60.6,7.6,79.3,10.3,6.3,3.3,25,138.7,14.3,37.2,6.2,3.8,27,20.3,31,160.8,0,NA,".",2.2,6.1,1.3,40.6,6.3,105.42,10,32,4
"461","NORWOOD PARK",60646,13,"North Park",58.9,24941,7.5,1948,10.9,54.2,9.7,79.1,10.2,10.5,3,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,NA,".",8.9,12.4,3.8,39.7,18.2,105.42,10,32,4
"462","NORWOOD PARK",60656,76,"O'Hare",47.3,29402,4.7,12159,15.8,70,3.5,82,5,15.9,5.6,20.5,138.5,8.7,47.3,11.8,2,37.4,2.8,40.4,182.9,0.5,NA,".",6.3,9.5,1.9,26.5,11,20.63,3,25,4
"463","NORWOOD PARK",60631,10,"Norwood Park",47.3,31659,7.3,16534,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,40.54,10,49,4
"464","NORWOOD PARK",60631,76,"O'Hare",47.3,29402,4.7,479,15.8,70,3.5,82,5,15.9,5.6,20.5,138.5,8.7,47.3,11.8,2,37.4,2.8,40.4,182.9,0.5,NA,".",6.3,9.5,1.9,26.5,11,40.54,10,49,4
"465","NORWOOD PARK",60646,11,"Jefferson Park",49.2,27280,9,4727,13.8,67.8,6.6,82.9,7.7,28.6,4.8,18.4,208.2,23.2,49.2,4.2,8.3,55.7,32.1,41.9,236.8,0.2,NA,".",7.1,6.4,1.9,34.4,13.5,105.42,10,32,4
"466","NORWOOD PARK",60656,10,"Norwood Park",47.3,31659,7.3,14706,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,20.63,3,25,4
"467","NORWOOD PARK",60631,9,"Edison Park",53,38337,7.4,11187,11.3,59.5,7.9,86.6,12.6,3.9,0,13.8,189.7,15.1,53,7.1,4.6,45.2,28,38.9,134.7,0,NA,".",1.8,5.1,0.6,36.6,8.5,40.54,10,49,4
"468","OHARE",60656,10,"Norwood Park",47.3,31659,7.3,14706,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,20.63,3,25,1
"469","OHARE",60656,76,"O'Hare",47.3,29402,4.7,12159,15.8,70,3.5,82,5,15.9,5.6,20.5,138.5,8.7,47.3,11.8,2,37.4,2.8,40.4,182.9,0.5,NA,".",6.3,9.5,1.9,26.5,11,20.63,3,25,1
"470","PORTAGE PARK",60634,18,"Montclaire",89.6,21257,10.8,5455,17.1,83.5,8.3,77.6,8.8,61.5,8.6,29.9,151,15.4,89.6,6.5,4.6,33.4,21.9,40.3,315.5,0.9,NA,".",3,12.8,5.8,35,28.4,43.47,4,118,10
"471","PORTAGE PARK",60641,14,"Albany Park",72.1,20355,9,43,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,61.16,7,97,10
"472","PORTAGE PARK",60641,19,"Belmont Cragin",58.6,15246,11.5,13826,20,88.6,6.9,74.1,7.6,68.2,7,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,"140.9",9.4,18.6,10,36.9,37,61.16,7,97,10
"473","PORTAGE PARK",60630,13,"North Park",58.9,24941,7.5,766,10.9,54.2,9.7,79.1,10.2,10.5,3,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,NA,".",8.9,12.4,3.8,39.7,18.2,82.19,13,85,10
"474","PORTAGE PARK",60634,15,"Portage Park",48.2,23617,10.6,16720,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,"84.9",4,12.3,4.4,34.6,18.7,43.47,4,118,10
"475","PORTAGE PARK",60641,15,"Portage Park",48.2,23617,10.6,33165,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,"84.9",4,12.3,4.4,34.6,18.7,61.16,7,97,10
"476","PORTAGE PARK",60630,16,"Irving Park",60.2,26713,10.3,3800,15.8,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,82.19,13,85,10
"477","PORTAGE PARK",60634,19,"Belmont Cragin",58.6,15246,11.5,11550,20,88.6,6.9,74.1,7.6,68.2,7,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,"140.9",9.4,18.6,10,36.9,37,43.47,4,118,10
"478","PORTAGE PARK",60641,21,"Avondale",52.7,20489,9.3,3289,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36,373.3,0.7,85.3,"92.2",10.1,14.6,5.8,30.4,25.7,61.16,7,97,10
"479","PORTAGE PARK",60630,10,"Norwood Park",47.3,31659,7.3,292,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0,NA,".",1.6,5.9,2.3,40.6,13.5,82.19,13,85,10
"480","PORTAGE PARK",60630,14,"Albany Park",72.1,20355,9,10765,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,"101.8",16.8,17.1,11.2,32.1,34.9,82.19,13,85,10
"481","PORTAGE PARK",60641,20,"Hermosa",63.6,15411,12.9,4283,20.3,86.7,6.7,77.5,8.8,69.7,12.7,18.4,135.2,15.6,63.6,11.8,9.3,27.7,25.6,27.6,394.7,0.7,154.5,"114.3",15.8,19.1,8.4,36.3,41.9,61.16,7,97,10
"482","PORTAGE PARK",60641,16,"Irving Park",60.2,26713,10.3,17057,15.8,67.1,7.7,79.9,10.2,37,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42,333.5,0.6,159.6,"74.5",9.3,10.8,5.6,31.6,22,61.16,7,97,10
"483","PORTAGE PARK",60634,76,"O'Hare",47.3,29402,4.7,60,15.8,70,3.5,82,5,15.9,5.6,20.5,138.5,8.7,47.3,11.8,2,37.4,2.8,40.4,182.9,0.5,NA,".",6.3,9.5,1.9,26.5,11,43.47,4,118,10
"484","PORTAGE PARK",60630,12,"Forest Glen",37.2,41509,5.5,3515,10,60.6,7.6,79.3,10.3,6.3,3.3,25,138.7,14.3,37.2,6.2,3.8,27,20.3,31,160.8,0,NA,".",2.2,6.1,1.3,40.6,6.3,82.19,13,85,10
"485","PORTAGE PARK",60634,17,"Dunning",42.5,26347,8.6,40513,12.5,64.7,6.8,82.7,9.9,19.9,3.7,23.7,191.5,25.9,42.5,5.2,4.9,53.9,24.4,32,233.9,0.1,NA,"70.1",2.4,8.3,4.8,34.9,18,43.47,4,118,10
"486","PORTAGE PARK",60630,15,"Portage Park",48.2,23617,10.6,14234,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,"84.9",4,12.3,4.4,34.6,18.7,82.19,13,85,10
"487","PORTAGE PARK",60630,11,"Jefferson Park",49.2,27280,9,20721,13.8,67.8,6.6,82.9,7.7,28.6,4.8,18.4,208.2,23.2,49.2,4.2,8.3,55.7,32.1,41.9,236.8,0.2,NA,".",7.1,6.4,1.9,34.4,13.5,82.19,13,85,10
"488","PULLMAN",60628,53,"West Pullman",83.4,16228,17,22290,15.3,71.2,14.9,71.3,14.4,67.8,43.9,20.3,263.6,32.6,83.4,46.5,11.9,78.6,62.9,63.9,397.2,1.1,1656.9,"1673.4",9.2,24.3,3.3,42.2,22.6,145.32,13,30,1
"489","PULLMAN",60628,73,"Washington Heights",79.5,19709,18.3,4463,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,145.32,13,30,1
"490","PULLMAN",60628,50,"Pullman",78.5,19007,21,7278,14.3,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,145.32,13,30,1
"491","PULLMAN",60628,54,"Riverdale",115.9,8535,26.4,0,12.5,46.1,15.3,74.1,16.5,64.5,33,25,258.3,39.4,115.9,32.8,8.7,86.1,42.5,80.6,NA,NA,1699.7,"1397.9",5.8,61.4,5.1,50.2,24.6,145.32,13,30,1
"492","PULLMAN",60628,49,"Roseland",95.5,17974,17.8,38126,14.3,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,145.32,13,30,1
"493","PULLMAN",60628,75,"Morgan Park",75.4,26185,14.9,45,13.2,67.5,10.6,74.5,12.3,46.7,19.9,32.4,218.2,27.1,75.4,15.8,13.1,50,39.8,47.9,298.8,1.3,800.5,"741.1",2.6,13.7,0.8,39.4,10.9,145.32,13,30,1
"494","ROGERS PARK",60660,4,"Lincoln Square",55.4,35503,6.8,0,17.1,61,8.1,80.5,9.7,38.4,5,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,"195.5",8.5,9.5,3.1,25.6,12.5,17.35,8,70,13
"495","ROGERS PARK",60660,2,"West Ridge",60.5,21375,7.9,2718,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36,14.2,34.7,331.4,1,141,"205.7",8.9,15.1,7,38.3,19.6,17.35,8,70,13
"496","ROGERS PARK",60660,1,"Rogers Park",77.1,23714,7.5,191,16.4,62,11,73,11.2,40.8,7.7,23.3,176.9,25.3,77.1,5.2,6.4,36.7,21.7,33.7,364.7,0.5,322.5,"423.3",11.4,22.7,7.9,28.8,18.1,17.35,8,70,13
"497","ROGERS PARK",60626,2,"West Ridge",60.5,21375,7.9,1159,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36,14.2,34.7,331.4,1,141,"205.7",8.9,15.1,7,38.3,19.6,68.14,24,78,13
"498","ROGERS PARK",60660,77,"Edgewater",48.8,33364,9,39843,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,"427.5",10.5,16.6,3.9,23.4,9,17.35,8,70,13
"499","ROGERS PARK",60626,1,"Rogers Park",77.1,23714,7.5,48980,16.4,62,11,73,11.2,40.8,7.7,23.3,176.9,25.3,77.1,5.2,6.4,36.7,21.7,33.7,364.7,0.5,322.5,"423.3",11.4,22.7,7.9,28.8,18.1,68.14,24,78,13
"500","ROSELAND",60628,73,"Washington Heights",79.5,19709,18.3,4463,12,61,19.6,75.4,16.2,65,38,47.9,260.6,29.7,79.5,35.6,11.2,70,56.2,57.6,371.4,1.5,1298.2,"1274.2",3,15.7,1.1,42.4,15.6,145.32,13,30,7
"501","ROSELAND",60628,50,"Pullman",78.5,19007,21,7278,14.3,66.5,11.2,81.3,12.1,67.9,32.2,34.6,262.5,28.1,78.5,32.1,13.6,83.8,92.9,65.3,398.5,3.7,829.1,"1480.4",2.7,20.1,1.4,42,15.6,145.32,13,30,7
"502","ROSELAND",60628,75,"Morgan Park",75.4,26185,14.9,45,13.2,67.5,10.6,74.5,12.3,46.7,19.9,32.4,218.2,27.1,75.4,15.8,13.1,50,39.8,47.9,298.8,1.3,800.5,"741.1",2.6,13.7,0.8,39.4,10.9,145.32,13,30,7
"503","ROSELAND",60628,49,"Roseland",95.5,17974,17.8,38126,14.3,68.8,12.2,69,12.8,79.7,40.9,43.5,258.5,32,95.5,37.7,9.6,70.3,57.6,55.6,369.5,1.9,1512,"1725.3",7.9,19.5,3.1,40.9,17.4,145.32,13,30,7
"504","ROSELAND",60628,53,"West Pullman",83.4,16228,17,22290,15.3,71.2,14.9,71.3,14.4,67.8,43.9,20.3,263.6,32.6,83.4,46.5,11.9,78.6,62.9,63.9,397.2,1.1,1656.9,"1673.4",9.2,24.3,3.3,42.2,22.6,145.32,13,30,7
"505","ROSELAND",60628,54,"Riverdale",115.9,8535,26.4,0,12.5,46.1,15.3,74.1,16.5,64.5,33,25,258.3,39.4,115.9,32.8,8.7,86.1,42.5,80.6,NA,NA,1699.7,"1397.9",5.8,61.4,5.1,50.2,24.6,145.32,13,30,7
"506","SOUTH CHICAGO",60649,43,"South Shore",95.4,18366,17.7,43747,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246,25.1,95.4,30,11.4,70,54.8,53.2,470.3,1.1,1718.6,"1357.1",11.7,31.5,2.9,37.6,14.9,145.33,8,19,5
"507","SOUTH CHICAGO",60617,45,"Avalon Park",83.9,23495,16.6,3644,13.3,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,673.06,21,61,5
"508","SOUTH CHICAGO",60649,42,"Woodlawn",82.1,18928,17.3,2244,15.1,60.1,17.4,73.3,16.3,51.1,31.1,32.9,241.3,23.9,82.1,25,11.5,69.8,58,60,444.3,1.6,1382,"1818.6",17.4,28.3,1.8,37.6,17.9,145.33,8,19,5
"509","SOUTH CHICAGO",60617,51,"South Deering",80.6,15506,11.8,15078,15.8,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,673.06,21,61,5
"510","SOUTH CHICAGO",60617,55,"Hegewisch",80,22561,9.6,736,13.7,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,673.06,21,61,5
"511","SOUTH CHICAGO",60617,46,"South Chicago",86.9,15393,17.7,30539,18.1,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,673.06,21,61,5
"512","SOUTH CHICAGO",60617,48,"Calumet Heights",81.4,28977,17.2,11116,10,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,673.06,21,61,5
"513","SOUTH CHICAGO",60617,52,"East Side",73.9,15347,14.5,23042,17.7,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,673.06,21,61,5
"514","SOUTH CHICAGO",60649,46,"South Chicago",86.9,15393,17.7,659,18.1,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,145.33,8,19,5
"515","SOUTH DEERING",60617,45,"Avalon Park",83.9,23495,16.6,3644,13.3,69.6,19.7,74.5,14.6,63.9,22.1,33.8,239.6,27.7,83.9,18.5,11.4,57.9,45.1,44.5,434.8,0.6,1139.9,"2059.9",1.9,16.7,0.6,41.9,13.3,673.06,21,61,4
"516","SOUTH DEERING",60617,52,"East Side",73.9,15347,14.5,23042,17.7,85.8,6.4,73.3,11,53,10.7,15.3,182.9,12.9,73.9,10.1,3.7,45.9,26.2,33.3,398.5,0.9,191.2,"98.6",5.2,18.7,8.3,42.5,35.5,673.06,21,61,4
"517","SOUTH DEERING",60617,48,"Calumet Heights",81.4,28977,17.2,11116,10,57.4,9.3,75,16.4,39.3,19.5,33.5,216.6,36,81.4,24.5,13.9,48,40.4,39.2,383.2,0.3,1188,"1106.5",2.8,12,1.8,42.3,11.2,673.06,21,61,4
"518","SOUTH DEERING",60617,46,"South Chicago",86.9,15393,17.7,30539,18.1,82.2,13,75.3,15.1,76.8,36.9,31.9,227.3,21.1,86.9,33.7,17.7,50.9,56.3,50.6,493.4,1.6,1774.7,"893.5",6.9,28,5.9,43.1,28.2,673.06,21,61,4
"519","SOUTH DEERING",60617,51,"South Deering",80.6,15506,11.8,15078,15.8,76.7,14.9,76.9,15.7,65.3,41.3,25.3,224,32.5,80.6,35.1,11.8,59.2,48.7,54.9,427.1,0.3,907,"1018.2",2.6,24.5,6,41.4,21.9,673.06,21,61,4
"520","SOUTH DEERING",60617,55,"Hegewisch",80,22561,9.6,736,13.7,73.2,7.7,66.9,13.1,47.1,6.9,20,210,16.7,80,13.4,8.4,57.9,28.6,47.1,298.8,1.1,NA,".",2.1,12.1,4.4,41.6,17.9,673.06,21,61,4
"521","SOUTH LAWNDALE",60608,31,"Lower West Side",61.9,15467,13,34380,16.5,68.2,4.5,80.8,8.8,49,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589,0.8,92.3,"78.7",11.4,27.2,10.4,35.2,44.3,97.09,21,126,21
"522","SOUTH LAWNDALE",60608,60,"Bridgeport",49.8,24969,11.2,15161,11.7,51.7,8,80.3,11.4,28.4,4.9,16.5,168.9,16.1,49.8,4.5,8,54.4,15.8,40.1,384.9,0.7,110.8,"65",9.9,17.3,4.8,32.3,25.6,97.09,21,126,21
"523","SOUTH LAWNDALE",60608,59,"McKinley Park",61.4,17577,11.9,6594,16.7,73.9,7.3,80.5,9.9,47.9,5.1,32.7,148.4,14.2,61.4,6.5,7.3,38.3,0,51.7,529.6,0.8,141.4,".",11.5,16.1,6.9,33.7,31.8,97.09,21,126,21
"524","SOUTH LAWNDALE",60623,29,"North Lawndale",99.2,12548,18.5,29474,20.6,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54,70.2,565.7,1.4,2529.9,"2236.3",9.3,38.6,7.2,40.9,30.4,211.68,17,69,21
"525","SOUTH LAWNDALE",60608,30,"South Lawndale",65,10697,11.5,16654,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,"106.8",7.9,28.1,17.6,33.1,58.7,97.09,21,126,21
"526","SOUTH LAWNDALE",60623,30,"South Lawndale",65,10697,11.5,62634,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,"106.8",7.9,28.1,17.6,33.1,58.7,211.68,17,69,21
"527","SOUTH LAWNDALE",60608,29,"North Lawndale",99.2,12548,18.5,2283,20.6,86.3,15.3,75.8,15.2,108.9,46.7,45.8,261.5,34.8,99.2,37.6,14.1,61.7,54,70.2,565.7,1.4,2529.9,"2236.3",9.3,38.6,7.2,40.9,30.4,97.09,21,126,21
"528","SOUTH LAWNDALE",60608,28,"Near West Side",62.3,41488,10.7,7667,18.2,55.6,9,77.6,10.5,36.7,12.7,33.4,202,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,"466.5",14.1,21.6,3.8,22.9,11.2,97.09,21,126,21
"529","SOUTH SHORE",60649,42,"Woodlawn",82.1,18928,17.3,2244,15.1,60.1,17.4,73.3,16.3,51.1,31.1,32.9,241.3,23.9,82.1,25,11.5,69.8,58,60,444.3,1.6,1382,"1818.6",17.4,28.3,1.8,37.6,17.9,145.33,8,19,7
